id,url,account_name,following_count,follower_count,total_like_count,date,href,handle,description,hashtag,like_count,bookmark_count,share_count,comment_count
234_post,https://www.tiktok.com/@asingaporeanabroad/video/7236344440602823938,𝑨𝑴𝑰𝑹𝑨 / 𝑻𝑹𝑨𝑽𝑬𝑳 🇸🇬,886,37.7K,1.3M,2023-5-23,/@asingaporeanabroad,asingaporeanabroad,Caught a vibe at this beach resort 😍❤️ ,"['bintanpearlresort', 'bintantravel', 'indonesiatravel', 'wonderfulindonesia', 'indonesiatourism', 'hotelreviews', 'tiktoktravel', 'travel', 'ugccreator', 'ugcsg', 'ugcsingapore', 'junetravel', 'juneholidays', 'travel2023']",1728,811,322,9
235_post,https://www.tiktok.com/@shuutravels/video/7252707102269934856,shu 🌻,328,44.3K,2.2M,1w ago ,/@shuutravels,shuutravels,Can you believe this is in Indonesia?! Save Loccal Hotel in Labuan Bajo to your bucket list 🌊 Footage captured using the Canon EOS R50 camera — it’s small and travel-friendly yet really packs a punch in terms of its versatility! ,"['vlogwithr50', 'eosr50', 'canon', 'canonsg', 'canonsingapore', 'sgtravel', 'labuanbajo', 'summer']",1075,335,92,6
236_post,https://www.tiktok.com/@chloekane21/video/7205155137130695942,Chloekane21,72,274,7888,2023-2-28,/@chloekane21,chloekane21,Some of the endless things to do in Singapore 🇸🇬,"['singapore', 'travel', 'foryou', 'fyp', 'tiktok', 'gardensbythebay', 'avatartheexperience', 'marinabaysands', 'highlights', 'fun', 'activities']",1534,894,197,6
237_post,https://www.tiktok.com/@nickandhelmi/video/7125005894445780226,Nick & Helmi | Travel & Food,174,111.4K,5.2M,2022-7-27,/@nickandhelmi,nickandhelmi,5 Things to know BEFORE travelling to Singapore🇸🇬 Share to anyone who is planning to visit Singapore✈️ ,"['singapore', 'travelsingapore', 'travelvlog', 'travelvlogger', 'travelguide', 'traveltips', 'thingstoknow', 'sg', 'singaporetiktok', 'australia']",2112,1163,266,13
238_post,https://www.tiktok.com/@rdwerehere/video/7188925001947417882,RDwerehere,173,72,674,2023-1-15,/@rdwerehere,rdwerehere,Top 3 FREE things to do in Singapore this 2023!,"['thingstodosingapore', 'travelsingapore', 'pinoytraveller', 'freetravel', 'fyp', 'foryourpage', 'travel2023']",505,141,36,10
239_post,https://www.tiktok.com/@travelguyss/video/7246102578000366875,Travel Guys 🌎,70,739.9K,18.3M,2023-6-18,/@travelguyss,travelguyss,Most beautiful places in Singapore ✨🤩,"['adventure', 'explore', 'travel', 'traveltiktok', 'travellife', 'bucketlist', 'views', 'destination', 'singapore', 'singaporetiktok', 'singapore🇸🇬', '🇸🇬', 'asia']",90.7K,12.1K,3758,2205
240_post,https://www.tiktok.com/@daddy.xj/video/7245656990549085448,daddy.xj,408,8898,130.2K,2023-6-17,/@daddy.xj,daddy.xj,3 things you wish to know before you go to China🇨🇳 ,"['travelchina', 'traveltips', 'travelhacks', 'traveltok', 'tiktoksg', 'sgfyp', 'singaporeairlines']",1569,400,427,61
241_post,https://www.tiktok.com/@_mydearjunnie/video/7233426507803184390,mydearjunnie on fb,43,1705,68.5K,2023-5-15,/@_mydearjunnie,_mydearjunnie,Replying to ,"['aerolinebus', 'aerolinebusmalaysia', 'travelsingapore', 'travelmalaysia', 'travelwithparents', 'travel', 'traveltiktok']",5981,2778,1046,273
242_post,https://www.tiktok.com/@mulia_setyowati/video/7199877899707600154,Mulia Setyowati Tias,130,74.7K,1.1M,2023-2-14,/@mulia_setyowati,mulia_setyowati,"Colokan kaki 3 penting bgt sih, walau kadang di hotel ada 1-2 colokan yg gaperlu kaki 3 ","['travellife', 'traveltips', 'travelsingapore', 'travelsingapore2023', 'tipsliburan']",15K,9555,1664,163
243_post,https://www.tiktok.com/@laurentiataniaa/video/7189641194387836186,Tania Maureen,37,106,3816,2023-1-17,/@laurentiataniaa,laurentiataniaa,SINGAPORE 3 days itinerary⬇️,"['singaporeguide', 'singaporetrip', 'singaporetravel', 'visitsingapore', 'visitsg', 'southeastasiatravel', 'southeastasiatrip', 'wisatasingapore', 'jalanjalansingapore', 'singaporespot', 'singaporedestination', 'instatraveller', 'femaletravel', 'femmetravel', 'singaporeinsiders', 'travelbible', 'travelgram', 'travelsoutheastasia']",2288,1693,176,14
244_post,https://www.tiktok.com/@nessiemess/video/7251836924283915522,ness,236,16.5K,968.5K,2023-7-4,/@nessiemess,nessiemess,manifesting those Eras Tours tickets - Klook is selling tickets with attractive Klook bundles exclusively on their app!! Indicate your interest at https://www.klook.com/tetris/promo/taylorswifttheerastoursg/ for more updates on this deal ✨✨✨,"['theerastourwithklook', 'klookkreator', 'taylorswift', 'erastour', 'erastoursg', 'nationalstadium', 'klooksg', 'singapore']",9202,1218,1274,173
245_post,https://www.tiktok.com/@jyyyntot/video/7221172462334070021,The Millennial Gastadora,388,731,34.1K,2023-4-12,/@jyyyntot,jyyyntot,Wish I could have the chance to live here ,"['fyp', 'foryou', 'foryourpage', 'fypageシ', 'foryoupage', 'foryoupagе', 'singapore', 'traveltok', 'sgtiktok', 'sg', 'singaporetiktok', 'traveltiktok', 'travel2023', 'traveltipssingapore', 'travelguidesingapore', 'minivlog', 'minivlogs', 'tipsandhacks']",9692,3877,1168,107
246_post,https://www.tiktok.com/@sarahcatonn/video/7183954315973774598,Sarah Caton,257,7536,162.6K,2023-1-2,/@sarahcatonn,sarahcatonn,"What we spent in Singapore, only a short visit but we loved this amazing city!!🧡🌟 ","['singapore', 'travel', 'budgettravel', 'fyp', 'backpacking', 'asia', 'backpackingasia', 'traveltips', 'travelbudget', 'traveltok']",1196,301,41,12
247_post,https://www.tiktok.com/@beanlately/video/7200027825502571803,bea,765,8551,336.5K,2023-2-14,/@beanlately,beanlately,Day 3 in Singapore itinerary: ,"['fyp', 'travel', 'singaporetiktok', 'traveltiktok', 'tiktokfinds', 'finds', 'recommendations', 'singapore', 'travellife', 'tips']",274,185,72,7
248_post,https://www.tiktok.com/@jordentually/video/7178122313274100994,Jorden Tually,493,3.5M,132.2M,2022-12-17,/@jordentually,jordentually,Replying to ,"['whatheck', 'travel', 'flying', 'mexico', 'usa', 'japan', 'singapore', 'australia', 'asia']",205.5K,9053,212,3470
249_post,https://www.tiktok.com/@kegs97/video/7158161907885559046,KEGS,667,161K,6.7M,2022-10-24,/@kegs97,kegs97,This is your sign to go on a solo trip x ,"['singapore', 'travel', 'solotravel', 'vlog']",2262,67,15,35
250_post,https://www.tiktok.com/@pommyks/video/7100180293239180570,Pom,192,2145,50.8K,2022-5-21,/@pommyks,pommyks,Singapore trip 2022 🇸🇬 ,"['singapore', 'traveltiktok', 'vlog', 'สิงคโปร์', 'สิงคโปร์2022']",2009,722,700,30
251_post,https://www.tiktok.com/@followtheyellowflag/video/7138632561206611227,Follow the Yellow Flag,330,6373,58.4K,2022-9-2,/@followtheyellowflag,followtheyellowflag,"A must-see place in Singapore! Perfect for family, friends, or even for dates! 💙 Follow for part 3! ","['singapore', 'travel', 'traveltiktok', 'traveltok', 'ecozonetravelandtours']",3412,1561,449,20
252_post,https://www.tiktok.com/@lifeofchelo/video/7239639203091320069,itschelo 😚 | travel & life,43,12.2K,265.8K,2023-6-1,/@lifeofchelo,lifeofchelo,more travel tips coming soon kaya dont forget to follow 😊,"['travelvlog', 'traveltiktok', 'travelph', 'traveltips']",3798,2232,596,117
253_post,https://www.tiktok.com/@maddiemareejames/video/7235980148334447874,Mads,98,227,3675,2023-5-22,/@maddiemareejames,maddiemareejames,7 MUST DO THINGS IN SINGAPORE 🇮🇩 ,"['travel', 'singapore', 'travelsingapore', 'gardensbythebay', 'singaporetiktok', 'southeastasia', 'fyp', 'holiday', 'travellingsoutheastasia', 'tiktok', 'trending']",216,51,7,1
254_post,https://www.tiktok.com/@angusvsdonuts/video/7252999728772779265,Angus Tan,65,27.5K,1.4M,6d ago ,/@angusvsdonuts,angusvsdonuts,"📍overeat 5 Straits View, ","['02', 'cheapeats', 'buffet', 'sgeats', 'budgeteats', 'cheaptravels', 'cheaptravel', 'foodie', 'cheapeats']",2017,272,100,8
255_post,https://www.tiktok.com/@thecuriouspixie/video/7187491075525741830,Curious Pixie | Travel Creator,210,221.1K,5.3M,2023-1-11,/@thecuriouspixie,thecuriouspixie,"Singapore can be an expensive city to visit, so these tips will help you save money on your trip! Go take a read of my new post ‘Best Things To Do In Singapore’ over on my website for more 👉🏽 Link in bio ","['traveltips', 'travel', 'singapore', 'visitsingapore', 'singaporetiktok', 'placestovisit']",955,523,100,33
256_post,https://www.tiktok.com/@tikandhini/video/7212167558164647169,Tika | Sydney Travel & Food,76,26.6K,1.1M,2023-3-19,/@tikandhini,tikandhini,Is it a crime if I didn’t put Gardens by the Bay on the list? 🙈🙊,"['singaporetrending', 'singaporeitinerary', 'singaporelife', 'singaporeexplores', 'singaporetravelguide', 'singaporefoodguide', 'singaporefoodie', 'singaporetraveltips', 'singaporetiktok', 'discoverunder40k', 'sydneycreators', 'sydneytravelblogger', 'sydneytraveller', 'sheisnotlost', 'asiantravelblogger', 'aussietraveller']",715,781,185,3
257_post,https://www.tiktok.com/@okay.kara.travels/video/7239735158062976282,Kara ✨| Travel & Backpacking🌎,285,67.2K,1M,2023-6-1,/@okay.kara.travels,okay.kara.travels,Our FULL GUIDE to South East Asia VISAS! ,"['travel', 'traveltiktok', 'travelbackpacking', 'travelthailand', 'travelbali', 'travelsingapore', 'travelmalaysia', 'travellaos', 'travelcambodia', 'travelvietnam', 'travelseasia', 'travelsea', 'travelsoutheastasia', 'southeastasia', 'sea', 'seasia', 'seasiatravelplanning', 'southeastasiatravelplanning', 'seasiavisa', 'seasiavisas', 'backpackingseasia', 'budgetbackpackingseasia', 'thailandvisa', 'thailandvisaprocess', 'thailandvisatips', 'thailandvisaextension', 'thailandvisaupdate', 'travelthailand2023', 'thailandtraveltips', 'thailandtraveladvise', 'travelbali2023', 'budgetbackpackingbali', 'backpackingbali', 'balivisa', 'balivisa2023', 'balivisaextension', 'balivisaagency', 'balivisaprocess', 'baliairport', 'baliairportprocess', 'balitraveltips', 'balitraveladvice', 'thailandtravelguide', 'balitravelguide', 'seasiatravelguide', 'southeastasiatravelguide', 'signapore', 'singaporevisa', 'singaporevisa2023', 'seasiavisaprocess', 'howtotravelseasia', 'seasiabucketlist', 'laosvisa', 'laostraveltips', 'laosvisaprocess', 'laosvisa2023', 'laostraveladvice', 'budgetbackpackinglaos', 'explorelaos', 'laostiktok', 'cambodiavisa', 'cambodiavisa2023', 'cambodiavisauponarrival', 'cambodiavisaprocess', 'cambodiatraveltips', 'travelcambodia2023', 'budgetbackpackingcambodia', 'vietnamvisa', 'vietnamvisaapproval', 'vietnamevisa', 'vietnamvisa2023', 'vietnamvisaonline', 'vietnamtraveltips', 'vietnamtravelguide', 'laostravelguide', 'cambodiatravelguide', 'budgetbackpackingvietnam', 'budgettravelvietnam', 'vietnamtravelplanning', 'thailandtravelplanning', 'balitravelplanning', 'singaporetravelplanning', 'malaysiatravelplanning', 'laostravelplanning', 'cambodiatravelplanning', 'travelorganisation', 'pretravel', 'pretravelchecklist', 'seasiatravelplanning', 'seasiatravel2023', 'backpackingtiktok', 'travelfyp', 'backpackingfyp', 'visahelp', 'viraltrending', 'contentcreator', 'trendingtiktok', 'summer2023', 'viraltrend', 'travelgirl', 'travelinspo', 'travelviral']",3726,3388,164,101
258_post,https://www.tiktok.com/@wilmercomas/video/7163412730815335686,Wilmer Comas | Viaja Conmigo✈️,10,284.5K,9.3M,2022-11-7,/@wilmercomas,wilmercomas,Singapur 🇸🇬 es la ciudad más ecológica 🌳 que he visitado 😍,"['singapur', 'singapore', 'asia', 'travel', 'viajes', 'viral']",1.4M,129K,16.7K,6254
259_post,https://www.tiktok.com/@dayswiththelyons/video/7185747401884339483,Melanie & Dale Lyons 🎉,179,545,23.6K,2023-1-7,/@dayswiththelyons,dayswiththelyons,Let’s Swim at the Airport’s Rooftop! LET’S GO 👙 ,"['omg', 'traveltiktok', 'airportdiaries', 'fypシ゚viral', 'fyp', 'changiairportsingapore', 'travelsingapore']",23.2K,1812,1214,223
260_post,https://www.tiktok.com/@miznellah/video/7162810975345708314,nellah 🍑,234,12.8K,290.7K,2022-11-6,/@miznellah,miznellah,sg archive — take me back pls 📹🇸🇬 (procrastinated this 30-sec dump for months) ,"['minivlog', 'singapore', 'travel', 'fyp']",3079,1354,213,16
261_post,https://www.tiktok.com/@fruitiesss123/video/7243044777367801093,Fruitiesss,413,320,28.8K,2023-6-10,/@fruitiesss123,fruitiesss123, ,"['wheretostaysg', 'airbnbs', 'sgtrip', 'traveltosg', 'traveltok', 'sgtiktok', 'sgrecommendations']",15.4K,13.3K,808,85
262_post,https://www.tiktok.com/@realhousewifeofsingapore/video/7229200025379818753,AMANDA LEONG,542,6768,278.7K,2023-5-4,/@realhousewifeofsingapore,realhousewifeofsingapore,Singapore Airlines first class experience | SIN-NRT-LAX ,"['singaporeairlines', 'firstclass', 'flywithme', 'luxurytok', 'fyp', 'travel']",9950,767,330,145
263_post,https://www.tiktok.com/@jimenamuchsel/video/7174818204185824517,Jimena,360,128.6K,5M,2022-12-8,/@jimenamuchsel,jimenamuchsel,My fav cai fan place at boonkeng 😋 I learn so much from him😂 ,"['tiktoksg', 'hawker', 'fyp', 'chinese', 'language', 'travel', 'singapore']",30.7K,1183,267,368
264_post,https://www.tiktok.com/@asingaporeanabroad/video/7205560467664817409,𝑨𝑴𝑰𝑹𝑨 / 𝑻𝑹𝑨𝑽𝑬𝑳 🇸🇬,886,37.7K,1.3M,2023-3-1,/@asingaporeanabroad,asingaporeanabroad,"Welcome to Bintan 🏝️ where you won’t need to fly, just a ferry ride ⛴️ and land transfer, and transport to a beach 🏖️ with sunshine, forest 🌳, infinity pool 🏊‍♀️, private jacuzzi, massages in front of the beach ✨, barbecue on the sand, water sports activities like snorkelling, mangrove tours and moreeee! ","['bintan', 'bintanpearlresort', 'bintanresorts', 'bintanhotels', 'wonderfulindonesia', 'travelbintan', 'sgfoodie', 'singaporeblogger', 'travelcreator', 'travelblogge']",9989,3911,1816,51
265_post,https://www.tiktok.com/@thebigbabyc/video/7181089843634588933,Bigbabyc| singer,362,132.2K,2.3M,2022-12-25,/@thebigbabyc,thebigbabyc,Hey girl can I see the picture? Help me find her 😌They love me here 😩I might just relocate to Singapore ,"['blackgirlinsingapore', 'christmas2022', 'traveltok']",9701,295,58,186
266_post,https://www.tiktok.com/@mandaiwildlifereserve/video/7195505179259702530,Mandai Wildlife Reserve,9,83.5K,856.1K,2023-2-2,/@mandaiwildlifereserve,mandaiwildlifereserve,Just Indigo and bb sloth taking an afternoon siesta to soak up the sun ☀️ ,"['mandaiwildlifereserve', 'singaporezoo', 'fragileforest', 'sloth', 'zooborns', 'babyanimals', 'cuteanimals', 'cute', 'fyp', 'travel', 'traveltiktok']",66.5K,1132,1184,491
267_post,https://www.tiktok.com/@yanaanayana/video/7237841543292374278,icychoco,462,626,32.8K,2023-5-27,/@yanaanayana,yanaanayana, ,"['travel', 'immigration', 'phimmigration', 'studenttraveller', 'immigrationexperience', 'overnight', 'singapore']",5597,684,78,96
268_post,https://www.tiktok.com/@visit_singapore/video/7218839332847750402,Visit Singapore,22,1.5M,8.1M,2023-4-6,/@visit_singapore,visit_singapore,Come ride with us along Singapore’s Rail Corridor 🚲💨,"['visitsingapore', 'passionmadepossible', 'traveltok', 'cycling', 'singapore', 'railcorridor']",19.5K,63,391,169
269_post,https://www.tiktok.com/@trippingmillennial/video/7199114602603482411,Travel with Rachael ✈️,474,57.1K,1.8M,2023-2-12,/@trippingmillennial,trippingmillennial,"BEST FLIGHT OF MY LIFE, and it only cost $50 🫶 ","['singaporeairlines', 'businessclass', 'bucketlisttravel']",1704,152,93,21
270_post,https://www.tiktok.com/@shireentravelstheworld/video/7186167687494651142,Shireen | Solo Travel,480,4285,38.3K,2023-1-8,/@shireentravelstheworld,shireentravelstheworld,"What I got up to in Singapore- such a cool city with so much to do. But yes, expensive 😅 ","['thingstodoinsingapore', 'singapore', 'marinabaysands', 'travelsingapore', 'travelguide', 'travelvlog', 'adayinthelife', 'travel', 'traveltiktok', 'traveltok', 'femaletraveler', 'femaletravel', 'travelwithme', 'solotravel', 'solofemaletraveler', 'backpacking', 'longtermtravel', 'fulltimetraveler', 'travelcompilation']",524,198,55,2
271_post,https://www.tiktok.com/@lydiashires/video/7144376708618030342,Lydia Shires,141,1817,28.1K,2022-9-17,/@lydiashires,lydiashires,Things to do in Singapore 🇸🇬 ,"['travel', 'travelsingapore', 'singapore', 'hajilane', 'marinabaysands', 'sentosa']",12.3K,5486,1180,57
272_post,https://www.tiktok.com/@mariellie.co/video/7207594328170974466,Mariel • UGC Creator,254,1405,27.4K,2023-3-7,/@mariellie.co,mariellie.co,Here's how you can travel to Singapore on a budget part 1. Follow along for part 2 and more Singapore travel inspo! ,"['singaporeonabudget', 'singaporetraveltips', 'singaporetravels', 'budgettraveltips']",461,353,39,7
273_post,https://www.tiktok.com/@thefelixwee/video/7224489081676320008,Felix W,3,704,15.9K,2023-4-21,/@thefelixwee,thefelixwee,Here is a quick tour of Singapore Airlines B777-300ER. Who is a fan of this aircraft type?,"['singaporeairlinesfirstclass', 'firstclass', 'singaporeair', 'flysq', 'singaporeairlines', 'businessclass', 'instatravel', 'aviationgeek', 'milesbetterwithkf', 'b777', 'globetrotter', 'krisflyer', 'planespotter', 'travelinstyle', 'boeing', 'sgig', 'igsg', 'wanderlust', 'avgeek', 'travelbug', 'travelgram', 'changiairport', 'singapore', 'lifewelltravelled', 'fyp', 'staralliance', 'sqtalk', 'aviation', 'aviationlovers', 'igtravel']",2944,278,98,28
274_post,https://www.tiktok.com/@princelucky.blog/video/7219223876369173761,PrinceLuckyBlog,6,44.5K,191.4K,2023-4-7,/@princelucky.blog,princelucky.blog,Disclaimer: I am not an immigration agent. I do not help in Visas or any immigration litigations. Verify this information from the Countries immigration website. I only share what i know. ,"['nigeriantiktok', 'nigeriansindiaspora', 'nigeriansindubai🇦🇪', 'nigeriansinuae🇳🇬', 'nigeriansindubai', 'traveltosingapore', 'travelvlogger', 'nigeriansinsharjah', 'traveltiktok', 'travel', 'princeluckyblog']",35.6K,6824,8629,0
275_post,https://www.tiktok.com/@onericeplease/video/7224471669094583570,🍚🥢,66,22.3K,943.1K,2023-4-21,/@onericeplease,onericeplease,"Birds are assholes, this video proves it 🙃 Bird Paradise is officially opening on 8 May! ","['birdparadise', 'sgtravel', 'sgtrip', 'singapore', 'visitsingapore', 'mandaiwildlifereserve', 'tiktoksg', 'sgfyp']",20.2K,2187,3805,258
276_post,https://www.tiktok.com/@ashfutbolita/video/7210995125151862024,Futbolita,326,49.1K,1.1M,2023-3-16,/@ashfutbolita,ashfutbolita,Does travelling affect Brunei DPMM in the Singapore Premier League? Don’t miss this week’s SPL Social!  ,"['sgsports', 'tiktoksg', 'football', 'shaveitoff']",2148,195,71,74
277_post,https://www.tiktok.com/@voyagefox/video/7126173051397426437,Nathalie - Travel Blogger,179,743.1K,11.5M,2022-7-30,/@voyagefox,voyagefox,"Welcome to the future 🤍 |📍 Gardens by the Bay, Singapore ","['singapore', 'singapur', 'travel', 'fyp']",221.9K,32.8K,8678,1199
278_post,https://www.tiktok.com/@alexgodevil/video/7247642574880591105,毒霸天下,9875,13.5K,310.7K,2023-6-22,/@alexgodevil,alexgodevil, ,"['fyp', 'fypシ', 'fypシ゚viral', 'saf', 'ns', 'army', 'sgns', 'bmt', 'soliders', 'combatengineer', 'sgtiktokers🇸🇬', 'yishun', 'toys', 'school', 'childhood', 'childhoodmemories', 'memoriesbringback', 'memories', 'mediacorp', 'primaryschool', 'childhoodmemories', 'sgtiktok', 'sgnews', 'sgnewsupdate', '歌曲分享', '小时候', 'malaysia', '小时候', 'cna', 'fypage', 'tvb', 'mediacorp', 'channel5', 'channel8', '经典老歌', 'sgnews', 'sgtiktok', 'sg', 'sgfoodie', 'sgtt', 'mothershipsg', 'stomp', 'zaobaosg', 'shinmindailynews', 'memories', 'memoriesbringback', 'memoriesareforever', 'singapore', 'singaporetiktok', 'childhood', 'childhoodmemories', 'children', 'backtothepast', 'memoryunlocked', 'histroy', 'histroychannel', 'foryourpage', 'singaporeimagine', 'taiwan', 'ndp', 'sgtravel', 'airlinepilot', 'airlinetiktok', 'singaporetrending', 'jb', 'today', 'malaysia', '小时候', '歌曲分享', '长大', '中国']",1015,100,236,133
279_post,https://www.tiktok.com/@goodtoflynews/video/7232974099310497042,GoodtoFly ✈️,5,3372,596.9K,2023-5-14,/@goodtoflynews,goodtoflynews,the last clip is my favourite 🥹❤️ follow us on telegram @/goodtofly for more travel deals & recommendations ✈️✨ ,"['leedohyun', 'ldh', 'kto_singapore', 'fyp', 'goodtofly']",512.2K,43.7K,4542,2761
280_post,https://www.tiktok.com/@mandaiwildlifereserve/video/7168283103083891970,Mandai Wildlife Reserve,9,83.5K,856.1K,2022-11-21,/@mandaiwildlifereserve,mandaiwildlifereserve,"100% potato, 200% cuteness 😍 ","['throwback', 'mandaiwildlifereserve', 'singaporezoo', 'miata', 'pygmyhippo', 'hippo', 'cuteanimals', 'animals', 'fyp', 'travel', 'travelhacks', 'destination']",169.9K,13.1K,6639,525
281_post,https://www.tiktok.com/@semicuratedlife/video/7120489609724824834,American Mom in Bali,130,15.8K,1.2M,2022-7-15,/@semicuratedlife,semicuratedlife,Are you moving to Singapore?,[],11.5K,589,1462,731
282_post,https://www.tiktok.com/@held4malia/video/7232602853318200582,heldaamalia,104,2452,68.3K,2023-5-13,/@held4malia,held4malia,menurut kalian mending pakai travel pass atau beli ecer ajaa kall jalan2 pakai mrt di singapore ?? ,"['singapore', 'singaporetravelpass', 'minivlogtravelling', 'fypdoooonggg', 'vlogjalanjalan', 'travelling', 'mrt', 'mrtsingapore', 'trainsingapore', 'changiairportsingapore', 'changisingapore']",1426,1252,401,87
283_post,https://www.tiktok.com/@aldinopersi/video/7188111789815549210,Aldino Persi,129,662.5K,35.8M,2023-1-13,/@aldinopersi,aldinopersi,Hati-hati ya jika berkunjung kesana😅 ,"['fyp', 'singapura', 'singapore', 'travelonline', 'traveltiktok']",66.8K,5312,129,158
284_post,https://www.tiktok.com/@marventurestv/video/7207657760224300290,MarventuresTV | Photo+Video+AI,979,30.3K,838.7K,2023-3-7,/@marventurestv,marventurestv,Have you visited one of the TOP instagrammable indoor place here in Singapore? This is Floral Fantasy at Gardens by the Bay. Let me give you a sneak peek. ,"['learningisfun', 'wheretogosg', 'visitsingapore', 'floralfantasy']",7513,4194,1035,54
285_post,https://www.tiktok.com/@rayl9_8/video/7139079509038370049,hoetels,367,12.8K,387.7K,2022-9-3,/@rayl9_8,rayl9_8,"sydney to singapore in suites class (155,000 miles or around $4,500~). you can see from the first few clips how friendly the crew was; a great flight! was also impressed at how stable their hands were when serving the food😂 (the dishes are quite heavy!!)  ","['tiktoksg', 'singaporeairlines', 'firstclassflight', 'whatieatinaday', 'sgtravel', 'suitesclass', 'sgfinedining', 'luxurytravel']",64.8K,3102,1039,148
286_post,https://www.tiktok.com/@travel_with_yiew/video/7214699319058861313,Travel with Yiew,1299,1120,8839,2023-3-26,/@travel_with_yiew,travel_with_yiew,"On 24 March, I flew Firefly Airlines from Singapore Seletar Airport to Subang Kuala Lumpur. Enjoy the video and see you at the airport! ✈️💯❤️ ","['solotravel', 'kl', 'malaysia', 'traveltiktoker', 'travelwithyiew', 'fypsg', 'flightreview', 'singapore', 'tripreport', 'seletarairport']",804,143,334,57
287_post,https://www.tiktok.com/@sgpikarchu/video/7250078192697068802,SGpikarchu,1,14.6K,371.7K,2023-6-29,/@sgpikarchu,sgpikarchu,Replying to ,"['tesla', 'electric', 'vehicle', 'travel', 'road', 'trip', 'bangkok']",2921,1268,673,79
288_post,https://www.tiktok.com/@rayl9_8/video/7228070372074081538,hoetels,367,12.8K,387.7K,2023-5-1,/@rayl9_8,rayl9_8,13+ hour buffet in suites class from singapore to london🙂 ,"['firstclassflight', 'movingvlog', 'singaporesuites', 'planetok', 'planefoodreview', 'luxurytravel', 'singaporeairlines', 'tiktoksg', 'sgtravel', 'tiktoklondon', 'whatieatinaday']",68.9K,6065,797,346
289_post,https://www.tiktok.com/@fianadewii/video/7130111700312902938,Fianadewi,322,159.8K,5M,2022-8-10,/@fianadewii,fianadewii,Itinerary Singapore😍👌🏻✨ ,"['singapore', 'itinerarysingapore', 'exploresingapore', 'liburansingapore', 'singapura', 'wisatasingapore', 'traveltiktok', 'fyp']",6415,5255,1191,113
290_post,https://www.tiktok.com/@slizzyfluffy/video/7210839014125964571,rafikapebe,100,3023,390.8K,2023-3-15,/@slizzyfluffy,slizzyfluffy,"sebuah itinerary ambis ke destinasi-destinasi di singapore kurang dari sehari, udahannya kaki gempor gaberasa jalan udah 20rb steps lebih😌🏞️🇸🇬 ","['singaporetravel', 'mustvisitsingapore', 'traveltiktok', 'sgrecommendations', 'changi', 'transitchangi', 'mandichangi', 'traveling', 'singapore', 'fyp']",4455,3546,433,129
291_post,https://www.tiktok.com/@tr4velwithmel/video/7213005015647128838,Melissa  | Travels ☀️✈️,80,22.7K,529.5K,2023-3-21,/@tr4velwithmel,tr4velwithmel,"Absolutely fallen in love with this incredible City! You can definitely travel Singapore on a Budget, so add this to your travel route 📍 ","['travelitinerary', 'travelroute', 'travelsingapore', 'exploresingapore', 'backpackingsingapore', 'singaporeonabudget', 'budgetsingapore', 'singapore2023', 'couplesinsingapore', 'traveltips', 'travelguide', 'southeastasia', 'backpackingsea', 'femaletraveller']",151,48,8,4
292_post,https://www.tiktok.com/@bbi.knguyen/video/7247109856862162178,Khôi Nguyên,342,11.6K,102.3K,2023-6-21,/@bbi.knguyen,bbi.knguyen,Lôi sở thích từ Đông Tác qua tới Singapore😗,"['singapore', 'xuhuong', 'viral', 'secondhand', 'fyp', 'shopping', 'travel', 'learnontiktok']",537,157,63,17
293_post,https://www.tiktok.com/@cerave/video/7252280633840422190,CeraVe,536,1.2M,5.3M,2023-7-5,/@cerave,cerave,Travel with ,"['wcd2023singapore', 'cerave']",88.4K,146,483,429
294_post,https://www.tiktok.com/@ngweeliang_/video/7224475050315943170,Wee Liang | Singapore Heritage,305,8627,269.9K,2023-4-21,/@ngweeliang_,ngweeliang_,Don’t we all miss this little island? ☺️ ,"['explore', 'singapore', 'tekong', 'islandliving', 'ns', 'military', 'camp', 'camping', 'travel', 'wanderlust']",3009,173,326,59
295_post,https://www.tiktok.com/@nisombag_singapore/video/7229347195017907457,NISOM,13,5153,55.3K,2023-5-4,/@nisombag_singapore,nisombag_singapore,How many mothers can withstand all the hardships for their children?,"['travelbag', 'travel', 'bag', 'traveling', 'fyp', 'foryou', 'fypシ', 'luggage', 'tiktoksingapore']",3050,250,153,30
296_post,https://www.tiktok.com/@nirasakti/video/7208023828008537370,Ajeng Nirasakti,22,1901,68.2K,2023-3-8,/@nirasakti,nirasakti,Episode 1 | Trip ke singapore for the firat tim 6 Day 5 Night versi aku. Menurut aku semuanya worth it dan aku disana happy banget dan super norak pengennya foto foto terus😆 ,"['singaporetrip', 'travel', 'singaporetraveltips', 'singaporeplacestogo', 'singaporemustvisit', 'singapore2023', 'singapore']",17.4K,7255,649,71
297_post,https://www.tiktok.com/@wilmercomas/video/7160448821929970949,Wilmer Comas | Viaja Conmigo✈️,10,284.5K,9.3M,2022-10-30,/@wilmercomas,wilmercomas,"Singapur 🇸🇬 es el mejor país que he visitado! Limpio, ecológico, futurista y organizado!","['singapore', 'singapur', 'viajes', 'travel']",712.4K,79.2K,9962,2082
